date,temperature_2m,cloud_cover,direct_normal_irradiance
2024-11-26 11:00:00+00:00,8.427,76.0,299.03674
2024-11-26 12:00:00+00:00,9.026999,100.0,248.96088
2024-11-26 13:00:00+00:00,8.365,100.0,426.31067
2024-11-26 14:00:00+00:00,7.8650002,100.0,283.83026
2024-11-26 15:00:00+00:00,7.415,100.0,151.84187
2024-11-26 16:00:00+00:00,7.065,100.0,36.627125
2024-11-26 17:00:00+00:00,6.765,100.0,0.0
2024-11-26 18:00:00+00:00,6.515,100.0,0.0
2024-11-26 19:00:00+00:00,6.315,100.0,0.0
2024-11-26 20:00:00+00:00,6.215,100.0,0.0
2024-11-26 21:00:00+00:00,6.1150002,100.0,0.0
2024-11-26 22:00:00+00:00,6.1150002,100.0,0.0
2024-11-26 23:00:00+00:00,6.1150002,100.0,0.0
2024-11-27 00:00:00+00:00,6.1150002,100.0,0.0
2024-11-27 01:00:00+00:00,6.015,100.0,0.0
2024-11-27 02:00:00+00:00,5.8650002,100.0,0.0
2024-11-27 03:00:00+00:00,5.715,100.0,0.0
2024-11-27 04:00:00+00:00,5.6150002,100.0,0.0
2024-11-27 05:00:00+00:00,5.565,100.0,0.0
2024-11-27 06:00:00+00:00,5.6150002,100.0,0.0
2024-11-27 07:00:00+00:00,5.815,100.0,24.884634
2024-11-27 08:00:00+00:00,6.165,100.0,58.18018
2024-11-27 09:00:00+00:00,6.565,100.0,59.759125
2024-11-27 10:00:00+00:00,7.065,100.0,55.111862
2024-11-27 11:00:00+00:00,7.565,99.0,47.308735
2024-11-27 12:00:00+00:00,7.965,99.0,42.954834
2024-11-27 13:00:00+00:00,8.065,99.0,43.571495
2024-11-27 14:00:00+00:00,7.965,98.0,43.39447
2024-11-27 15:00:00+00:00,7.965,98.0,40.28044
2024-11-27 16:00:00+00:00,8.115,99.0,0.0
2024-11-27 17:00:00+00:00,8.365,99.0,0.0
2024-11-27 18:00:00+00:00,8.615,100.0,0.0
2024-11-27 19:00:00+00:00,8.964999,100.0,0.0
2024-11-27 20:00:00+00:00,9.415,100.0,0.0
2024-11-27 21:00:00+00:00,9.665,100.0,0.0
2024-11-27 22:00:00+00:00,9.665,100.0,0.0
