date,temperature_2m,cloud_cover,direct_normal_irradiance
2024-12-01 10:00:00+00:00,5.377,97.0,72.600395
2024-12-01 11:00:00+00:00,6.2269998,97.0,89.77162
2024-12-01 12:00:00+00:00,6.8269997,96.0,105.195366
2024-12-01 13:00:00+00:00,7.815,94.0,19.174309
2024-12-01 14:00:00+00:00,7.565,89.0,35.821167
2024-12-01 15:00:00+00:00,7.265,83.0,41.39557
2024-12-01 16:00:00+00:00,6.765,87.0,0.0
2024-12-01 17:00:00+00:00,6.1150002,91.0,0.0
2024-12-01 18:00:00+00:00,5.715,95.0,0.0
2024-12-01 19:00:00+00:00,5.715,97.0,0.0
2024-12-01 20:00:00+00:00,5.915,98.0,0.0
2024-12-01 21:00:00+00:00,6.015,100.0,0.0
2024-12-01 22:00:00+00:00,5.965,100.0,0.0
2024-12-01 23:00:00+00:00,5.8650002,100.0,0.0
2024-12-02 00:00:00+00:00,5.715,100.0,0.0
2024-12-02 01:00:00+00:00,5.565,100.0,0.0
2024-12-02 02:00:00+00:00,5.415,99.0,0.0
2024-12-02 03:00:00+00:00,5.265,99.0,0.0
2024-12-02 04:00:00+00:00,5.065,99.0,0.0
2024-12-02 05:00:00+00:00,4.915,100.0,0.0
2024-12-02 06:00:00+00:00,4.965,100.0,0.0
2024-12-02 07:00:00+00:00,5.315,100.0,13.95238
2024-12-02 08:00:00+00:00,5.915,100.0,14.344273
2024-12-02 09:00:00+00:00,6.465,100.0,19.779459
2024-12-02 10:00:00+00:00,7.065,99.0,51.43042
2024-12-02 11:00:00+00:00,7.665,97.0,95.27457
2024-12-02 12:00:00+00:00,8.065,96.0,127.52049
2024-12-02 13:00:00+00:00,8.115,93.0,138.22154
2024-12-02 14:00:00+00:00,7.915,89.0,135.22981
2024-12-02 15:00:00+00:00,7.515,86.0,108.23863
2024-12-02 16:00:00+00:00,6.915,72.0,19.714725
2024-12-02 17:00:00+00:00,6.1150002,58.0,0.0
2024-12-02 18:00:00+00:00,5.3650002,44.0,0.0
2024-12-02 19:00:00+00:00,4.765,60.0,0.0
2024-12-02 20:00:00+00:00,4.265,77.0,0.0
2024-12-02 21:00:00+00:00,3.765,93.0,0.0
2024-12-02 22:00:00+00:00,3.365,95.0,0.0
