date,temperature_2m,cloud_cover,direct_normal_irradiance
2024-11-23 22:00:00+00:00,-0.585,60.0,0.0
2024-11-23 23:00:00+00:00,-0.835,62.0,0.0
2024-11-24 00:00:00+00:00,-0.635,64.0,0.0
2024-11-24 01:00:00+00:00,0.515,72.0,0.0
2024-11-24 02:00:00+00:00,2.115,81.0,0.0
2024-11-24 03:00:00+00:00,3.315,89.0,0.0
2024-11-24 04:00:00+00:00,3.565,78.0,0.0
2024-11-24 05:00:00+00:00,3.365,67.0,0.0
2024-11-24 06:00:00+00:00,3.415,56.0,0.0
2024-11-24 07:00:00+00:00,4.065,71.0,46.823772
2024-11-24 08:00:00+00:00,4.965,85.0,97.10814
2024-11-24 09:00:00+00:00,5.715,100.0,104.41679
2024-11-24 10:00:00+00:00,6.265,98.0,143.89404
2024-11-24 11:00:00+00:00,6.665,97.0,195.06139
2024-11-24 12:00:00+00:00,7.015,95.0,223.14755
2024-11-24 13:00:00+00:00,7.215,97.0,206.751
2024-11-24 14:00:00+00:00,7.315,98.0,168.69507
2024-11-24 15:00:00+00:00,7.415,100.0,117.79255
2024-11-24 16:00:00+00:00,7.465,89.0,35.45582
2024-11-24 17:00:00+00:00,7.515,77.0,0.0
2024-11-24 18:00:00+00:00,7.515,66.0,0.0
2024-11-24 19:00:00+00:00,7.515,67.0,0.0
2024-11-24 20:00:00+00:00,7.515,68.0,0.0
2024-11-24 21:00:00+00:00,7.515,69.0,0.0
2024-11-24 22:00:00+00:00,7.465,75.0,0.0
